"Avg Sequence Length","Number of Merges","_defaultColorIndex","createdAt","id","name","surface_form_maxlen"
"36.007630522088355","93","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"36.00160642570281","94","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.99598393574297","95","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.99036144578313","96","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.9859437751004","97","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.98192771084337","98","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.97791164658634","99","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.97469879518072","100","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.971887550200805","101","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.96907630522088","102","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.966265060240964","103","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.96345381526105","104","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.96104417670683","105","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.95863453815261","106","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.956224899598396","107","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.95381526104418","108","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.95140562248996","109","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94939759036144","110","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94779116465863","111","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.946586345381526","112","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94578313253012","113","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.944979919678715","114","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94417670682731","115","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.943373493975905","116","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.942570281124496","117","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.941767068273094","118","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94136546184739","119","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.940963855421685","120","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.94056224899598","121","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.940160642570284","122","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93975903614458","123","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.939357429718875","124","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93895582329317","125","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93855421686747","126","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93815261044177","127","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.937751004016064","128","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93734939759036","129","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.936947791164656","130","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93654618473896","131","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.936144578313254","132","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
"35.93574297188755","133","3","2024-06-19T22:37:50","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024","4"
