"Accuracy","Number of Merges","_defaultColorIndex","id","name"
"0.8265060240963855","103","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","104","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8257028112449799","105","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8265060240963855","106","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","107","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","108","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","109","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","110","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8257028112449799","111","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","112","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","113","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","114","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","115","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","116","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","117","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","118","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","119","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","120","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","121","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","122","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","123","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","124","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","125","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","126","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","127","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","128","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","129","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","130","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","131","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","132","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
"0.8261044176706828","133","3","a2bp92o4","STEP_1_BPE_xnli_ZeTT_dynamic_bpe_lng_en_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_dynamic_bpe_en_lora_alpha_256_drop_0.3_rank_128_seed_42_merges_10_10062024"
